,stars-mean,stars-mean,stars-max,stars-max,stars-min,stars-min,stars-std,stars-std,stars-count,stars-count
chain-,Heavy,Light,Heavy,Light,Heavy,Light,Heavy,Light,Heavy,Light
entry__mabid-,,,,,,,,,,
K93X/22,,1.9633262568866638,,1.9633262568866638,,1.9633262568866638,,,,1.0
K93X/3,1.2262414297950097,1.647136312213031,1.2262414297950097,2.497907819293986,1.2262414297950097,1.2081170773789576,,0.7369158634184658,1.0,3.0
K96/25,,4.105935199106269,,4.386026081101227,,3.946894046900583,,0.1930137255233911,,4.0
K96/7,4.656810795410407,4.610517753032902,4.673899871778448,4.653385578771812,4.640096253278568,4.570551295395386,0.017239642934620235,0.044595258713155325,4.0,4.0
K97/15,,3.26091419479257,,3.6946579400009076,,2.1525112530160353,,0.7403526000104645,,4.0
K97/2,2.9147718785723407,2.7824564815402586,2.9161803664321617,2.7861616647442,2.9133633907125196,2.778751298336317,0.0019919026337968,0.005239920338090954,2.0,2.0
K97/20,2.429356596858794,2.1810753330512194,2.429356596858794,2.1810753330512194,2.429356596858794,2.1810753330512194,,,1.0,1.0
K97/25,3.6275355359884016,3.3838667818928476,4.156169051112018,3.8584827447040855,2.2186046418753547,2.0405398690594563,0.9405060993851319,0.8957741359283298,4.0,4.0
K97/71,,4.059747436879704,,4.694733205111781,,1.7607345555956344,,1.285659507886047,,5.0
K99/3,,4.509804189903048,,4.5370737600816655,,4.477212367577236,,0.02915195827373719,,4.0
L1/6,,3.9370040432537707,,3.9544875940208515,,3.9123507877994648,,0.021964314435264955,,3.0
L10/2,3.139663487739501,3.0214118539856285,3.139663487739501,3.0214118539856285,3.139663487739501,3.0214118539856285,,,1.0,1.0
L10/28,,3.0458535200697465,,3.0458535200697465,,3.0458535200697465,,,,1.0
L10/3,3.1416190277642304,2.854111159766749,3.1416190277642304,2.854111159766749,3.1416190277642304,2.854111159766749,,,1.0,1.0
L10/40,3.14783982074973,1.9919760462246974,3.14783982074973,2.5528366415680512,3.14783982074973,1.4311154508813435,,0.7931766605352194,1.0,2.0
L10/48,,3.0446774630520577,,3.0446774630520577,,3.0446774630520577,,,,1.0
L100/1,4.546883465807797,4.428119550055749,4.5523460119046915,4.53279259048265,4.540568897917156,4.1932039147931635,0.004837534514169486,0.15921126601007993,4.0,4.0
L100/30,2.8877163289062584,2.875554872188213,3.8241976758573513,3.801287732142529,1.3474081928230588,1.2268272659247301,1.3442755034859897,1.4314338005729026,3.0,3.0
L100/75,4.300576211016069,4.1395976144880136,4.3170818736695225,4.186546077745996,4.289192515887296,4.078560561635282,0.01463318088691493,0.05535417048426684,3.0,3.0
L102/45,3.9660333444009446,4.574712641539709,4.270495582477659,4.680216175519375,3.139206108536365,4.405844316222892,0.5518309212630107,0.11803333050461016,4.0,4.0
L102/47,,2.1692158076230372,,3.151147630104089,,0.8321109887957145,,1.1084780348903678,,4.0
L102/71,3.152593053738257,3.040037249065188,3.152593053738257,3.040037249065188,3.152593053738257,3.040037249065188,,,1.0,1.0
L102A/33,,2.366728716418264,,2.366728716418264,,2.366728716418264,,,,1.0
L103/12,3.795894570037031,3.7348140594401333,3.831592844796554,3.774035746933097,3.760196295277508,3.6955923719471695,0.050484984318238765,0.05546784239170866,2.0,2.0
L103/13,,3.6196785750809024,,3.6290590646351735,,3.6102980855266313,,0.013266015549349289,,2.0
L103/15,,3.5359016969739567,,4.097420160942795,,3.2499532565032054,,0.48631694080934196,,3.0
L103/16,,3.270480075012099,,3.785729098043611,,2.7552310519805863,,0.7286721563706519,,2.0
L103/30,,4.203324197210471,,4.268660556979272,,4.155848600335803,,0.05848837088517941,,3.0
L103/88,4.154490048112356,3.23961909098295,4.30880662592674,4.0741288916000205,3.9025121922444583,2.4325626265397795,0.22005018889695593,0.7407700818824386,3.0,6.0
L105/28,2.165021732343971,2.04147377752373,2.6843679455131486,3.0200314455430224,1.3263869387410105,1.270345121829095,0.7331350502363345,0.7297041112572321,3.0,4.0
L105/3,4.296784945603126,3.9697715536048506,4.315275295397027,4.079620244767794,4.286076412140403,3.9026529765892395,0.016079838149608033,0.09591011673920599,3.0,3.0
L105/31,3.061142278367817,2.5286663464385466,3.13563917851027,3.0746020052387335,2.9866453782253637,1.2721512586499018,0.10535452653621122,0.8446346203628328,2.0,4.0
L105/92,3.119638735329393,2.7349666487436126,3.140978002123205,3.0885739859059593,3.098299468535581,2.3813593115812663,0.030178280510906975,0.500076291969626,2.0,2.0
L106/22,4.681440106830545,4.329819499148529,4.688880973948651,4.582243544235024,4.675028771614245,4.197906636846099,0.005759031833749625,0.17295267825977673,4.0,4.0
L106/23,,3.6988468432012214,,4.242711527792632,,2.0745736503108985,,1.0828509720867856,,4.0
L106/3,3.153951815097018,3.4958580079706394,3.153951815097018,4.765511146941726,3.153951815097018,2.0496999964639557,,1.0529344446778985,1.0,9.0
L106/4,3.8426725412063254,3.97290516374017,4.996422182468694,4.985680190930788,3.048961424332344,2.4564314375766405,0.7350196180361269,0.7072899051366469,14.0,30.0
L106/73,,2.698043422829084,,4.320386590559229,,0.8354616895874263,,1.2506676428982262,,14.0
L106/83,3.335920451535812,4.129873314606492,3.832399324775249,4.9074030552291426,2.8394415782963756,1.8134398198117931,0.7021271559669243,1.2604791948396235,2.0,15.0
L106/93,3.725845357569694,3.9051705708666935,4.965993623804463,4.978672985781991,1.228851104630454,3.0573065902578795,1.7215581680206264,0.578282435301957,9.0,13.0
L106/94,4.517350763013849,4.5051565244467655,4.579216240912325,4.955176767676768,4.432874777497691,0.6190455529037883,0.07120714232110503,1.0243029753011053,4.0,25.0
L107/24,2.7197569151334515,3.7282357102950328,2.9077645596628354,3.7904511123488187,2.5317492706040676,3.6824049853553573,0.26588296072327455,0.055855479790903516,2.0,3.0
L107/39,4.9280232616397734,4.3262270996077214,4.995550611790879,4.788240599933247,4.82115123319858,2.3822333574497887,0.08797928657720591,0.9565577773460027,5.0,6.0
L107/50,4.713275149273752,4.502736730199077,4.980462724935733,4.97907949790795,3.745344059049156,1.228954648118719,0.46927023532470163,1.0827647216025287,11.0,12.0
L107/56,,3.1089669772878494,,3.1765073334288267,,3.0414266211468726,,0.09551648766207892,,2.0
L107/89,1.2443763948809994,4.078462967786446,2.2313941394823096,4.938506588579795,0.25735865027968924,2.0122990365739257,1.3958538807180767,1.2152540613803302,2.0,6.0
L107/90,4.841296228925944,4.534720125226497,4.995680345572354,4.868220747030612,4.5560684635786055,4.061985420245896,0.17387011402382735,0.343813074399874,5.0,8.0
L107/93,4.297445537964004,1.9562328545466847,4.683079891200638,1.9810066476733144,3.1528049020137656,1.9231882792934996,0.6463860859843177,0.02809024597718177,5.0,5.0
L107/95,3.694404030632851,3.720437899872097,3.9441503769756974,4.560026637631898,3.0848008459460488,1.8832006584433003,0.4093561903290183,1.1333755802743026,4.0,6.0
L108/17,4.575649519449595,3.9882432535110035,4.670187304277221,4.627846516442915,4.477283033883687,3.134075980713412,0.10510828273698203,0.6628834511451802,4.0,7.0
L108/40,3.601412072130304,3.3443343036370123,4.4399158612995295,3.9247014696286113,2.032391485531997,2.7994415782963755,0.9981207154403656,0.4868289639942449,6.0,5.0
L108/49,4.848718554411613,4.5599716825114625,4.918824980218733,4.641789372086777,4.770910525825268,4.449354349588885,0.07305267988797973,0.09301738829820355,5.0,5.0
L108/71,4.345088200224701,4.472207420829092,4.649397546872898,4.609931442997244,3.7862673186211837,4.315226628176561,0.38621325427408454,0.15504688904994848,4.0,4.0
L108/72,4.980328629498127,4.862755268370213,4.985522233712513,4.921879422587036,4.971925133689839,4.768864173516734,0.005643484037687094,0.0607259263859489,6.0,6.0
L108/90,3.600858583871008,2.8249176369990554,3.8499467203272077,4.155037971974098,3.137273598418801,0.7332593204661211,0.3162069456926674,1.202894052496489,4.0,8.0
L108/92,4.986516815927724,4.210342974288745,4.995661605206074,4.66714699821523,4.981424148606811,2.3969230895527964,0.005506199434779474,1.013735104403873,5.0,5.0
L108/95,4.972957726252928,4.333237849223713,4.985550660792952,4.901417525773196,4.932170542635659,2.5590682433337895,0.020156006953063958,0.9277898347927769,6.0,7.0
L109/27,4.014064886465872,2.80740652719195,4.306368789331051,3.3383192490077747,3.142486132546998,2.4835246877603026,0.5810538631506486,0.3734901162936346,4.0,4.0
L109/28,,3.442439383617465,,3.4434589280991363,,3.4414198391357935,,0.001441853633422196,,2.0
L109/39,4.943817779709365,2.9129916150909665,5.0,2.98287267512241,4.7875,2.843110555059523,0.07099330867301351,0.09882674284947575,7.0,2.0
L109/43,4.02562891889926,3.5023535160161323,4.305314062117742,4.5980192091685765,3.831125569980367,1.2422891909343938,0.21767320797923406,1.1829696107150316,5.0,9.0
L109/49,2.924211662006354,2.262839401430484,3.8164429051429036,3.151401174601035,1.9927692952298213,1.3742776282599327,0.9124688997638145,1.2566161106240792,3.0,2.0
L109/57,4.170358306025359,3.9658507624172255,4.678956506082655,4.358365543898398,3.1524188868199037,3.160558421703625,0.7853450503190004,0.4151112002205167,6.0,6.0
L109/62,4.981343370490305,3.6211390350937678,4.990933816863101,4.347647410947027,4.963052208835341,0.45043001746555617,0.009723187171576634,1.555450430400947,6.0,6.0
L109/75,,4.56987169062463,,4.965526827912149,,2.7599224916559297,,0.887603801450773,,6.0
L109/87,2.9024939055745924,3.071596946057549,2.9024939055745924,3.071596946057549,2.9024939055745924,3.071596946057549,,,1.0,1.0
L11/21,3.7964172159691443,2.5826178594393743,3.816669689800105,3.7228338044447855,3.7761647421381834,1.3669712473549274,0.028641323163351023,1.285539539686858,2.0,4.0
L110/143,4.8951209119745025,4.727933924422134,4.986784140969163,4.808831807875318,4.791095686809095,4.624088748432742,0.08575078361419874,0.09060692832010592,5.0,5.0
L110/52,2.2324034660275593,2.5180365305354973,2.2324034660275593,3.0622620248997654,2.2324034660275593,1.9738110361712289,,0.7696510751191507,1.0,2.0
L110/55,3.136184245155535,3.0768787320388977,3.136184245155535,3.0768787320388977,3.136184245155535,3.0768787320388977,,,1.0,1.0
L111/118,3.7165631185080485,3.9827943566696296,4.2906290385292,4.847222222222222,3.1512126273111014,3.027225088370291,0.536780460492278,0.6881282175822593,5.0,7.0
L111/129,0.9326144998763326,2.182972595888925,0.9326144998763326,2.8856996630229244,0.9326144998763326,0.8710013831937357,,1.1371614271342971,1.0,3.0
L111/43,4.407504133736781,3.868988001185418,4.985488126649076,4.949733434881949,2.772316988410878,1.1674676314785952,0.9302059861259871,1.3893601883415265,7.0,8.0
L111/73,2.3225166437403133,2.833661335567683,3.6465576831652893,4.1624138134768005,1.2059442008261663,1.430123639094929,0.9804004996883955,0.9009535836265931,7.0,10.0
L112/12,3.1137747959726303,1.9050378135079835,3.1137747959726303,2.847405495334839,3.1137747959726303,1.1746091110918724,,0.7244704233942781,1.0,4.0
L112/22,2.9878694887864143,2.553101706360976,3.816969668184016,3.7319813783704223,2.1587693093888127,1.6347520565663562,1.1725247182700544,0.7307794529300308,2.0,6.0
L112/26,4.971624496949665,4.716518964394756,4.9850480598077604,4.7351133356795385,4.964963503649635,4.684362725232877,0.008084776559688348,0.020642605712599075,5.0,5.0
L112/49,3.130340481305391,2.1660102108464487,3.150167223659615,2.344439372989971,3.110513738951167,1.9875810487029268,0.028039247935020637,0.25233694102623694,2.0,2.0
L113/13,4.990323055833731,4.968510893434746,4.996887966804979,4.980312680949623,4.9829222011385195,4.951020408163266,0.005143357635908847,0.012997155029155976,5.0,5.0
L113/130,4.988335013227906,4.941166040978537,4.99423076923077,4.955808503515232,4.983628922237381,4.909433962264151,0.0038849652963854095,0.018857377482432384,5.0,5.0
L113/26,4.386235990712307,4.274049735975783,4.683322022152481,4.29793803546023,3.5303496434679458,4.22674297770852,0.5707490939192977,0.04096952795541094,4.0,3.0
L113/27,3.1572731506687646,3.0609665132431396,3.1572731506687646,3.126311846361159,3.1572731506687646,2.951256096122229,,0.09558935313028517,1.0,3.0
L113/28,,3.587746211526448,,4.116833808724663,,2.123616361704532,,0.9768081032218311,,4.0
L113/29,4.916124407053002,4.812175043529046,4.982543640897756,4.921935483870968,4.818425007466875,4.664771593953563,0.08654987469602025,0.10124975093964804,5.0,5.0
L113/44,4.960621310350046,4.756254259408041,4.976577257272384,4.790889370932755,4.8984834968777875,4.693315858453473,0.030555008498644405,0.0328655623678008,6.0,6.0
L113/60,4.024340093052247,3.2980386310710195,4.314991269134661,4.30170813205541,3.82497212492017,2.102247814376554,0.2034341260507878,0.8342576802963975,5.0,8.0
L113/62,4.574654674081924,4.524818172553659,4.686315696694273,4.621850032550152,4.494356692279273,4.427352991264041,0.09429941871377218,0.09613642994547525,4.0,4.0
L114/13,,4.154479136893852,,4.9091017616863075,,2.1765202299817688,,1.0776346789493891,,9.0
L114/3,2.8319571206603498,2.4996406131429594,3.160558421703625,3.160558421703625,2.184966043008519,1.5887313618173522,0.5603339715996418,0.8151882406165178,3.0,3.0
L114/38,4.645253450134588,3.7423359175484188,4.670441707136073,4.654975210297607,4.612258978307658,0.5523873114252024,0.02784691288800118,1.7895962781117514,4.0,5.0
L114/81,2.4457167728124025,3.4753881049253295,3.160558421703625,4.910991636798088,1.8091198056683406,0.29636152454987147,0.6551320428539203,1.0889938035429967,5.0,34.0
L115/123,3.8814851768501586,3.7285441340564014,4.248941463980605,3.745254051779617,3.148703050303801,3.7118342163331857,0.6346088310457215,0.023631392270310234,3.0,2.0
L115/125,3.143420461120934,3.0983221347837935,3.143420461120934,3.0983221347837935,3.143420461120934,3.0983221347837935,,,1.0,1.0
L115/13,4.173790034776676,4.652124695997597,4.252872739995503,4.688322948701526,4.109318619697197,4.6126736717248145,0.06424707026884399,0.031481408146309675,4.0,4.0
L115/62,3.8183484840681396,3.7548583741895194,3.8364258967523464,3.7731576534529516,3.800271071383933,3.736559094926087,0.025565322190620538,0.025879088915998587,2.0,2.0
L116/104,,3.045401566091066,,3.1322855268050382,,2.958517605377094,,0.12287247559439066,,2.0
L116/34,3.134645583069938,2.927874439019642,3.134645583069938,2.927874439019642,3.134645583069938,2.927874439019642,,,1.0,1.0
L116/86,2.3349658178361645,2.883441354468048,2.3349658178361645,3.255773359091676,2.3349658178361645,2.181654924120354,,0.5046671776398006,1.0,4.0
L117/1,,3.7079214865164554,,4.654615211011487,,0.4297836908242297,,1.8365372595964993,,5.0
L117/141,,2.938454578764344,,3.6140599121431114,,1.8892527622406103,,0.8174229378937761,,4.0
L117/52,4.953663747762022,4.422740461608181,4.985382059800664,4.9695565850430174,4.912267657992565,3.0459309609510705,0.031232348642634016,0.7045371460597423,6.0,10.0
L117/65,3.511461051856628,2.9198309649246084,3.522129745440102,2.927253035459307,3.5007923582731544,2.91240889438991,0.015087811158551744,0.010496392811060441,2.0,2.0
L118/103,2.9164639036508246,3.5227508884683805,3.090779923125189,4.324784541225151,2.815521018487161,2.7716738711769415,0.1234716003381636,0.7235151356630067,4.0,8.0
L118/135,4.609153296046519,3.8462888594169287,4.616665465311988,4.486041684620086,4.602706758072626,2.379671463353847,0.0063298130089528,0.8357726444177577,4.0,6.0
L118/14,4.326185028550723,4.1586519061855896,5.0,4.982708933717579,1.9824762299228027,1.3111860367663861,1.0549631463513203,1.4631953495058412,8.0,7.0
L118/36,3.4049588196756857,3.4531719603040236,3.770476061054996,3.8081310553783636,3.0394415782963753,2.755903094935496,0.516919440039821,0.6038856715584362,2.0,3.0
L118/65,2.212243539074265,2.0061845632579725,2.212243539074265,2.0061845632579725,2.212243539074265,2.0061845632579725,,,1.0,1.0
L118/66,4.5437218286112495,4.69049625036768,4.988826815642458,4.855343881175331,2.525037002746597,4.38949938949939,0.8927618381385487,0.17008481922911406,7.0,6.0
L118/80,3.8117824182551443,4.4139716176812955,4.298475333973287,4.91878722252301,2.6542929926583243,2.39643935693201,0.7815275836431721,0.8629934978893681,4.0,8.0
L119/106,4.003327059725566,3.9550701340783743,5.0,4.970149253731343,1.284052397607239,1.203241348532893,1.5751201822899992,1.1432988049684554,10.0,26.0
L119/134,4.598598801922754,3.8914986555877507,4.998144712430427,4.614486291531534,3.326806212018906,2.991535810041949,0.7297279516801216,0.5899627374106712,8.0,20.0
L119/40,2.5213446702435443,2.9445238036333197,3.1410235379826945,3.738464379599307,1.27688112339218,1.2864435515226649,0.8537360787325189,0.8903958136804111,4.0,6.0
L11A/41,4.408649418106118,4.554894936866457,4.543913532980634,4.568607078985655,4.263963974342551,4.543426465084272,0.13492378813367198,0.011066002527454707,4.0,4.0
L12/28,,1.7376920355038465,,2.2527647883337014,,1.222619282673992,,0.7284228726608255,,2.0
L12/30,3.1257927830091767,3.5323030039335492,3.139219915399066,3.645759548260125,3.1123656506192874,3.418846459606974,0.01898883272956059,0.16045178372662697,2.0,2.0
L12/33,,3.7142228024401582,,3.7329776999693793,,3.6954679049109376,,0.026523430446741665,,2.0
L120/12,3.461729096810958,3.4436273897518994,3.52710764559897,3.516855506299723,3.396350548022946,3.3703992732040753,0.09245923038427745,0.10356019556897009,2.0,2.0
L120/30,,4.234351464052166,,4.304748173134642,,4.16333862480775,,0.057782843860235945,,4.0
L120/72,3.143596491812935,3.1422043660493912,3.143596491812935,3.1422043660493912,3.143596491812935,3.1422043660493912,,,1.0,1.0
L120/8 (+L120/10),0.9635503617139678,0.9421509334735735,1.66110183639399,1.0391795950565343,0.2659988870339455,0.8451222718906126,0.9864867559458401,0.13721924914953254,2.0,2.0
L120/86,4.9954378790974445,4.973719017095158,4.998097955301949,4.9804305283757335,4.993027888446215,4.965437788018433,0.0022027712115483184,0.005830440532069856,5.0,5.0
L120/9,3.6671114678734837,4.054439787303359,4.653995311184033,4.1870590610740015,2.3695004871666154,3.9009172825572374,1.2080360058821584,0.11981337651415007,7.0,4.0
L120/90,3.829391327040094,3.568644502069435,3.8394415782963756,3.7684356611366123,3.8193410757838127,3.368853343002258,0.014213201631890307,0.2825473667950426,2.0,2.0
L120/91,,4.945316373659444,,4.956913339824732,,4.927227101631116,,0.00973652992714227,,12.0
L121/133,4.4117182126747485,4.422673483523758,4.988781234064253,4.982310093652446,0.5280520767050774,0.7853220527819752,1.569448685328148,1.4706893029683625,8.0,8.0
L121/136,4.552823257654188,4.9497165186761505,4.626666666666667,4.958451369216242,4.37962962962963,4.933656957928802,0.09258769743123516,0.00961171794719309,6.0,6.0
L121/25,3.4957802634224815,4.330503786192654,3.807009145863943,4.673411932296404,3.148582373799433,3.8184717224641345,0.33068380766382305,0.40353011505295355,3.0,6.0
L121/42,4.190530697429084,2.694281709278793,4.694733205111781,4.688585664128175,2.218593224665569,0.1983469900838395,1.1024668008438272,1.8948496971837698,5.0,8.0
L122/110,,2.891220011135643,,4.248299300999306,,1.5021109331191498,,1.218462152944929,,5.0
L122/116,,2.737289193416582,,2.880271380758078,,2.594307006075086,,0.20220734851611435,,2.0
L122/117,4.082211108071406,2.4719594463045733,4.159968060000788,4.233163916804586,4.019965381936922,0.19598539623123107,0.07127858065722693,1.4010650201973571,3.0,7.0
